distinctions	1175	541629
crystals	1000	541497
exhibits	1400	541045
geography	1535	540480
bend	1000	540377
webster	1100	540248
gloom	1300	540233
ben	1400	540211
scorn	1150	540004
apartments	1635	539989
correspond	1520	539735
offspring	950	539684
analogous	1640	539633
pillars	1175	539620
rural	1375	539494
conjecture	1350	539490
abundantly	1325	539473
prosperous	1400	539378
gladly	900	539363
aether	0	539292
geological	1790	539216
withdrew	1175	538844
tumour	1535	538487
insist	1580	538463
ascending	1350	538442
malice	1250	538425
mob	1680	538396
beautifully	1520	538229
albert	0	538089
score	1100	538072
heresy	1175	537410
solemnly	1275	537362
compromise	1400	537328
burial	1200	537281
successively	1400	537116
repetition	1375	537083
accord	1100	537058
denmark	0	536917
soluble	1350	536878
coins	1300	536771
friction	1575	536751
smiled	1250	536718
resentment	1610	536656
famine	1325	536455
contributions	1350	536182
wider	900	536079
matt	0	536070
refusing	1300	535904
hearty	1350	535895
anatomy	1350	535836
hid	900	535569
uniformly	1530	535481
poland	0	535423
significance	1400	535372
australia	0	534838
wickedness	1250	534829
incorporated	1590	534147
editions	1545	534124
practicable	1660	533937
suggestions	1300	533571
lens	1685	533509
oliver	0	533274
appropriated	1515	533053
encountered	1250	533037
diocese	1300	532799
hint	1595	532550
moderation	1375	532533
subtle	1250	532503
miller	1325	532244
synod	1350	532102
exterior	1525	531984
devised	1150	531966
peers	1175	531937
paint	1200	531831
combinations	1350	531716
expectations	1530	531441
bestow	1275	531410
indicates	1645	531380
payable	1400	531194
wilt	1685	531134
mouths	900	531067
convert	1250	531021
forts	1550	530907
critics	1575	530821
ditto	1615	530432
advancement	1250	529949
owed	900	529716
confounded	1325	529316
insurance	1545	529256
stress	1275	529172
syria	0	529147
abolition	1520	529131
reminded	1635	528996
string	900	528968
deliverance	1250	528865
collections	1350	528791
ardour	1350	528669
handle	900	528621
failing	1250	528617
sacrificed	1225	528446
edifice	1350	528375
beer	1000	528341
thereupon	1125	527940
tuesday	1050	527920
values	1275	527327
jupiter	0	527303
accidental	1350	527224
industrial	1580	527149
moisture	1325	527023
fortified	1400	526882
courtesy	1175	526838
obviously	1580	526769
anywhere	1350	526668
multiplied	1225	526664
compounds	1350	526615
compassion	1300	526472
extravagant	1350	526462
courses	1250	526207
arabs	1625	526180
es	1350	526151
seeming	1300	526007
santa	0	525999
wishing	900	525831
abdomen	1535	525714
potassium	1800	525700
statesmen	1585	525399
peasant	1375	525307
shops	1250	525081
evidences	1250	524720
boundaries	1620	524626
journals	1325	524579
hastings	0	524040
sprung	900	523970
manufacturing	1560	523903
manage	1555	523713
elections	1225	523486
banished	1275	523430
covers	1200	523388
diminish	1400	523372
chairman	1645	523146
suppressed	1375	523001
scales	1250	522390
wax	900	522073
liability	1785	521897
mar	900	521823
resulted	1375	521795
geographical	1550	521759
imply	1325	521699
unfavourable	1250	521627
rounded	1400	521499
sketches	1660	521398
russians	1530	521374
signified	1630	521240
lodged	1570	520669
applications	1375	520417
purchaser	1150	520412
parting	1250	520048
revenues	1375	519776
inland	950	519770
rents	1125	519768
nowhere	1000	519766
pas	1695	519720
coasts	1325	519647
hated	900	519560
threatening	1520	519492
apprehended	1350	519484
magic	1350	519243
prohibited	1400	519112
paragraph	1515	519043
impatient	1350	518950
vivid	1630	518944
resisted	1325	518853
seventeenth	900	518779
apprehend	1350	518575
somewhere	1150	518329
accompanying	1425	518298
englishmen	950	518216
hostilities	1375	518053
vegetables	1350	517646
imposing	1645	517336
ties	900	517210
diminution	1275	517060
expose	1425	516867
fifteenth	900	516801
eighteenth	900	516683
memoir	1560	516648
quote	1350	516516
materially	1350	516515
neat	1300	516164
decisions	1425	515785
issues	1275	515573
afflicted	1350	515536
assumes	1400	515411
released	1250	515359
framed	1000	515306
pile	1350	515156
maine	0	515019
shine	900	514890
tended	1300	514786
wonders	900	514698
pursuing	1250	514637
thereon	900	514393
substituted	1350	514352
fiction	1375	514315
ambassadors	1325	514133
quitted	1175	514091
nile	0	514015
judging	1175	513664
theme	1250	513455
monthly	1525	513219
detachment	1660	513194
obedient	1175	512644
tremendous	1625	512595
noblest	1175	512501
cherished	1275	512374
designated	1640	512305
spectator	1580	512151
institute	1275	512151
structures	1400	512008
classification	1780	511763
easier	1150	511756
apostolic	1540	511441
cheeks	900	511208
acceptable	1350	511109
likeness	950	510570
lonely	1600	510485
clement	1425	510226
wearing	1805	510206
eagle	1350	509853
warlike	1375	509818
resolve	1325	509721
rows	1175	509713
teaches	900	509705
texas	0	509605
calculation	1350	509467
grecian	1540	509449
alps	1635	509445
paths	900	509344
confederate	1350	509336
regulate	1620	509198
meets	900	509044
occupies	1300	509043
approve	1300	508872
strengthen	1250	508711
roger	0	508615
hurry	1580	508580
restless	1000	508538
experiences	1350	508509
seamen	900	508390
alterations	1350	508382
mason	1175	508360
negotiation	1570	508055
pot	1150	508001
heavily	900	507971
ip	0	507580
advise	1275	507349
despised	1250	507335
retirement	1590	507234
plague	1350	507217
overthrow	1300	507148
rector	1350	507113
relics	1175	507055
revival	1645	506932
howard	0	506744
plunder	1620	506712
intelligible	1350	506646
patriotic	1645	506302
victor	1300	506278
predecessors	1250	506069
poetic	1520	505936
counter	1300	505825
gordon	0	505782
pa	1675	505752
crying	1300	505681
pamphlet	1375	505401
uncertainty	1350	505361
stationed	1350	505346
defiance	1250	505291
dispose	1350	505052
township	900	504993
augustine	0	504825
assemblies	1275	504725
arid	1645	504700
establishments	1475	504678
gases	1650	504632
marching	1375	504431
ante	1830	504369
awake	1000	504234
constituents	1615	504102
hardy	1175	504076
ingenuity	1590	504052
norfolk	0	504049
kiss	900	503971
slaughter	1250	503811
questioned	1250	503804
victoria	0	503580
barons	1200	503361
bowed	900	503306
borough	900	503117
francisco	0	502790
progressive	1600	502720
salmon	1200	502473
herbert	0	502347
engagements	1615	502263
topics	1560	502051
disputed	1275	502035
generosity	1375	501961
heretofore	1300	501874
shallow	1350	501851
ami	0	501777
nos	900	501742
bounded	1590	501736
weights	1000	501542
alfred	0	501463
serpent	1250	501460
boxes	1000	501414
swear	900	501357
metropolis	1350	501262
scarlet	1200	501086
maxim	1400	501044
constable	1200	500885
winding	1050	500884
milan	0	500786
appreciate	1645	500722
preserving	1325	500663
japan	1605	500559
fees	1250	500551
aloud	1325	500539
especial	1350	500384
killing	1400	500347
byron	0	500159
jesuits	1550	500112
critic	1575	500049
procedure	1605	500031
ment	0	499945
commodities	1375	499884
tents	1250	499811
honey	900	499786
fiery	1225	499564
insufficient	1350	499454
madrid	0	499443
expelled	1350	499286
imaginary	1350	499275
casting	1250	499121
favours	1250	498717
shoot	900	498583
preventing	1375	498514
international	1770	498029
ensued	1350	498010
approaches	1275	497820
completion	1650	497796
ruling	1175	497714
situations	1480	497497
hesitate	1615	497440
athenians	1580	497432
connexions	1350	497402
lawyers	1350	497352
abuses	1400	496922
agitated	1580	496775
obstinate	1350	496759
penalties	1505	496709
pull	1000	496695
associates	1400	496668
publish	1300	496543
infer	1520	496427
manhood	1200	496396
pattern	1325	496011
resorted	1325	496001
martyr	900	495952
praying	1250	495788
exchequer	1250	495623
egyptians	1350	495575
potash	1615	495249
admirably	1590	495141
gaol	0	495099
connecting	1400	494795
fashionable	1600	494789
henceforth	1300	494709
comedy	1350	494648
missions	1590	494572
lays	900	494557
stable	1200	494555
gigantic	1605	494519
guess	1300	494429
ascend	1350	494395
machines	1540	494256
admitting	1375	494013
europeans	1595	493409
erection	1495	493402
cunning	1275	493372
fuller	1000	493331
storms	900	493208
prompt	1300	493155
elapsed	1635	493026
weekly	1425	492605
picked	1300	492530
whispered	1560	492429
dislike	1545	492418
corrected	1300	491928
demonstrated	1545	491843
washing	1175	491834
engraved	1500	491682
awe	1250	491673
cart	900	491570
captivity	1275	491503
robinson	0	491420
honesty	1300	491086
subsistence	1400	490968
cubic	1490	490813
habitual	1520	490785
psalm	900	490744
converse	1300	490657
woe	900	490561
restrain	1350	490559
sed	0	490504
volunteers	1590	490491
scanty	1650	490430
accidents	1350	490400
obstacles	1300	490354
cared	900	490338
bush	1000	490203
bade	900	490181
pencil	1350	490175
deficient	1575	489709
gilt	1300	489499
concert	1595	489230
shades	900	489218
deficiency	1625	489180
profess	1400	489071
checked	1375	489017
layers	1350	488959
mo	0	488886
orthodox	1575	488883
garments	1300	488881
communities	1325	488796
planet	1250	488658
misfortunes	1400	488555
lightly	900	488546
sigh	1250	488420
cash	1590	488409
custody	1400	488384
forthwith	1250	488286
occurring	1520	488180
craft	900	488160
dividing	1325	488051
drank	900	488016
pecuniary	1495	487994
thursday	950	487938
data	1640	487879
aristocracy	1555	487874
energies	1575	487723
advantageous	1590	487669
faction	1500	487076
promptly	1300	487060
collecting	1375	487059
lovers	1175	487017
similarly	1605	487011
gratification	1590	486960
wisely	900	486909
telegraph	1792	486815
elastic	1645	486732
solar	1400	486724
joining	1250	486712
rolls	1175	486613
mm	0	486525
believers	1150	486510
pronounce	1300	486347
blocks	1275	486243
footing	1350	486184
baggage	1400	486163
condemn	1350	485950
stately	1350	485770
inferred	1520	485717
acquisition	1375	485561
superintendent	1545	485507
maritime	1540	485163
reside	1425	485146
ordinances	1275	485144
yoke	900	485054
decrees	1275	485028
embarked	1540	485011
promising	1505	484741
candidates	1605	484489
defective	1375	484339
hasty	1300	484201
tune	1350	484149
skins	1150	484141
frightened	1715	484004
precepts	1300	483918
limitation	1350	483783
blank	1300	483673
frost	900	483666
confinement	1640	483640
sore	900	483479
confine	1350	483411
sealed	1175	483256
crushed	1300	483111
fortnight	1000	482754
advocates	1300	482476
wasted	1400	482341
whig	1660	482301
calamity	1375	482149
visitor	1400	482045
card	1350	481950
doctors	1275	481888
transport	1325	481678
hazard	1250	481636
technical	1610	481533
treachery	1175	481520
fancied	1560	481257
shone	900	481080
radius	1590	481078
endured	1275	480999
cumberland	0	480983
styled	1250	480872
needful	1125	480577
pastoral	1350	480503
empress	1125	480267
badly	1350	480075
nelson	0	480050
mss	0	479942
mathematical	1400	479658
albany	0	479270
enjoying	1350	479087
considers	1350	478360
proving	1125	477941
eastward	850	477395
nigh	900	477362
boiled	1250	477315
columbia	0	477272
symbol	1400	477243
sorrows	900	477221
breaks	900	477071
item	1350	477067
sang	900	477019
necessities	1325	476841
dynasty	1425	476685
wednesday	950	476625
signify	1200	476538
sails	900	476508
irresistible	1590	476461
disturb	1175	476415
research	1740	476343
closer	1350	476318
detained	1480	476204
impress	1325	476123
cards	1350	475889
bowels	1250	475822
tidings	1100	475723
opium	1350	475614
relatives	1350	475478
joshua	0	475237
universities	1250	475142
tongues	900	475028
passive	1350	474640
prerogative	1350	474587
quebec	0	474580
dragged	1350	474531
indulge	1630	474481
acknowledgment	1585	474353
performing	1250	474347
lesser	1175	474199
combine	1375	474172
reigned	1225	474023
rail	1250	473950
problems	1350	473912
artistic	1745	473695
juice	1250	473500
convicted	1350	473253
improper	1535	473213
exert	1650	473128
addressing	1300	473102
pagan	1325	472977
cured	1250	472950
publications	1350	472850
railways	1770	472771
tending	1300	472752
engravings	1595	472685
canvas	1225	472557
socrates	0	472551
hers	1300	472522
temperance	1200	472518
ammunition	1620	472378
perseverance	1300	472297
exclude	1350	472231
delegates	1350	472231
boiler	1530	472105
horns	900	472087
tolerably	1375	472061
warrior	1250	472043
winchester	0	471901
bat	1175	471780
diagnosis	1675	471588
contemporaries	1625	471352
precision	1630	471343
exchanged	1250	471242
harsh	1250	471121
enthusiastic	1595	471107
cargo	1640	470978
fourteenth	900	470968
correctly	1300	470824
mexican	1595	470756
industrious	1525	470607
gardener	1250	470525
elders	900	470444
den	1000	470369
beard	900	470089
hearers	950	470038
olive	1150	470002
energetic	1645	469848
canals	1400	469827
localities	1620	469729
respiration	1400	469694
plymouth	0	469514
numbered	1250	469461
helpless	1125	469399
tedious	1375	469364
dignified	1660	469135
plead	1200	469038
draws	900	468891
tools	900	468819
seeks	900	468674
occupying	1300	468664
directing	1325	468592
humbly	1200	468462
clarke	0	468382
suits	1250	468313
captains	1325	468285
furious	1300	467680
graces	1125	467593
costly	1350	467589
ridicule	1665	467527
babylon	0	467496
spencer	1740	467390
horseback	1350	467246
phrases	1520	467182
density	1595	467149
obscurity	1470	467083
miraculous	1400	467062
lustre	1500	466918
deliberate	1350	466894
richly	900	466638
appealed	1250	466608
repeal	1275	466508
prevalent	1570	466406
tooth	900	466405
vicar	1250	466398
thirds	900	466086
extinct	1400	465942
officials	1300	465820
speculations	1325	465642
warren	1350	465572
gentiles	1350	465331
fellowship	1150	465244
unnatural	1375	465044
sculpture	1350	464903
flew	1565	464832
backward	1250	464592
reverend	1400	464556
emperors	1175	464547
bronze	1730	464516
hue	900	464512
anybody	1250	464480
multitudes	1275	464449
hampshire	0	464417
breathe	1250	464396
indulged	1630	464361
grove	900	464161
peasants	1375	464151
modifications	1495	464038
involve	1350	463719
dost	900	463698
xix	0	463665
ay	1150	463551
selling	900	463546
passionate	1375	463402
debtor	1250	463382
persuasion	1350	463246
opposing	1350	463121
copied	1300	463078
triangle	1350	462750
stewart	0	462666
foliage	1400	462493
screw	1375	462458
peculiarity	1600	462448
swords	900	462440
struggling	1350	462432
utterance	1400	462364
charitable	1300	462351
reasonably	1250	462267
aggregate	1375	462239
jean	1485	462179
labourer	1250	462141
skull	1175	462122
restrained	1570	462116
dispositions	1325	462105
projects	1350	462077
radical	1350	461993
urge	1550	461992
palestine	0	461965
tennessee	0	461955
roses	900	461922
mathematics	1350	461856
madness	1350	461462
parker	0	461368
disappear	1520	461242
xx	0	460925
giant	1250	460641
protector	1325	460353
edmund	0	460349
despotism	1720	460271
furnishes	1400	460203
sway	1300	460189
lend	900	460105
inscriptions	1350	460055
counsels	1175	459896
trading	1300	459822
epistles	900	459722
drunk	1300	459601
northwest	900	459584
odour	0	459552
eg	0	459472
exceeded	1325	459423
wrapped	1275	459166
accumulated	1520	459009
stayed	1400	458944
organism	1655	458930
elegance	1500	458515
vous	0	458405
instructive	1605	458230
unpleasant	1525	458222
granting	1175	458141
newcastle	0	458136
creditor	1400	458120
approval	1680	457996
inter	1275	457931
improbable	1590	457912
patrick	0	457874
hinder	1000	457780
hen	1000	457712
asylum	1400	457675
beams	900	457449
idolatry	1200	457418
loses	900	457311
rods	1150	457118
dirty	1520	456905
ounces	1350	456641
worms	900	456580
chaplain	1100	456547
breed	1000	456476
speedy	1325	456457
answering	900	456090
clark	0	456048
discontent	1485	455933
expensive	1620	455901
transition	1545	455681
contended	1400	455537
significant	1570	455320
occupations	1250	455230
ascent	1590	455112
exaggerated	1545	455051
democracy	1525	455041
rely	1300	454970
reconciled	1300	454920
walker	1325	454849
deem	900	454575
sunset	1350	454570
mothers	900	454200
authentic	1300	454106
christendom	900	454043
discourses	1325	454010
rescue	1300	453967
worm	900	453938
wagon	1505	453863
suspension	1520	453781
candle	900	453558
incredible	1375	453485
atonement	1505	453409
merchandise	1250	453376
wills	900	453349
gazette	1595	453346
saddle	900	453270
historic	1605	453176
dressing	1400	453122
abound	1325	453112
squire	1250	453029
revolutions	1350	452995
hungry	950	452954
nobleman	1520	452953
uniformity	1400	452903
zealand	0	452852
studying	1250	452817
downwards	1150	452693
worshipped	900	452681
penny	900	452649
captive	1300	452609
confederacy	1350	452559
wolf	900	452537
damp	1300	452412
gilbert	0	452030
sheets	900	451944
engineers	1350	451625
crowns	1125	451614
equilibrium	1600	451497
singularly	1300	451490
gaining	1425	451333
graves	1000	451238
dollar	1545	451196
planets	1250	451188
confer	1400	451040
foremost	1000	451016
associate	1400	451010
folio	1525	450779
genera	1545	450535
laborious	1350	450509
forbid	1000	450444
foes	900	450439
conducting	1250	450380
magnificence	1300	450254
pays	1150	450104
paralysis	1150	449841
asks	900	449692
dish	900	449662
complexion	1300	449633
trout	1050	449546
mourning	900	449518
choir	1250	449445
discuss	1300	449236
earnestness	1000	449204
hume	0	448868
rotation	1545	448834
deceive	1250	448810
objective	1610	448751
argued	1275	448583
prevails	1350	448552
expired	1375	448413
channels	1250	448376
amounting	1250	448331
farms	1250	448190
imitate	1525	448105
mood	900	448028
beating	1200	447923
shaken	900	447810
infants	1350	447769
affliction	1300	447751
thyself	900	447566
liberality	1300	447505
netherlands	0	447411
vine	1250	447396
promotion	1400	447306
avenue	1590	447023
weapon	900	446914
undergo	1000	446890
devote	1580	446850
usefulness	1585	446839
manifestation	1375	446668
francs	1350	446571
finely	1275	446566
clearness	1250	446487
educational	1645	446400
belt	1000	446318
qualifications	1535	446291
delayed	1225	446190
remind	1635	446178
drawings	1275	446091
delaware	0	446074
whereupon	1300	445970
disc	1655	445816
systematic	1670	445791
independently	1605	445363
involves	1350	445267
che	0	445023
strikes	1000	444836
walpole	0	444533
indication	1535	444483
obstacle	1300	444453
projected	1350	444410
ally	1250	444353
absorption	1590	444004
baby	1350	443960
correction	1300	443951
projecting	1350	443950
disgust	1590	443878
inscribed	1545	443607
modesty	1525	443561
cheer	1175	443559
tastes	1250	443523
foster	1000	443454
nitric	1785	443375
tempest	1200	443195
victories	1275	443151
perceiving	1250	442578
cultivate	1610	442534
priesthood	900	442412
arrows	900	442282
carved	1000	441960
religions	1150	441835
comparing	1375	441806
flocks	1000	441756
penetrated	1520	441655
superstitious	1350	441531
decomposition	1650	441479
tops	1000	441410
modification	1495	441292
attract	1400	441189
lighter	1545	441180
slate	1300	441173
sinful	900	441114
calcutta	0	440922
weeping	900	440790
rom	0	440715
cordial	1350	440626
adverse	1350	440561
guides	1325	440540
signification	1250	440487
venus	1615	440147
extinguished	1535	440119
daylight	1175	440065
lieut	0	440049
chronicle	1275	439863
torture	1530	439820
heap	900	439698
deprive	1275	439622
lip	1000	439528
boots	1615	439406
bitterness	1000	439383
gloucester	0	439311
introducing	1425	439298
stolen	900	439250
distinguishing	1660	439033
graduated	1645	438978
hints	1595	438928
dreaded	1125	438629
flank	1100	438479
wondered	900	438422
director	1470	438170
tendencies	1620	438161
converts	1250	438124
flourishing	1250	438023
spectators	1580	438015
bargain	1300	437988
yields	900	437927
reconciliation	1300	437888
insanity	1580	437743
atoms	1350	437676
stanley	0	437336
dis	0	437292
stiff	1000	437285
fulfilment	1765	437199
ai	1685	437190
rewarded	1275	437095
massacre	1575	436960
traversed	1250	436949
defendants	1275	436696
chancery	1325	436672
manufactured	1560	436341
ceases	1250	436287
troublesome	1540	436256
gratified	1350	436245
admiralty	1300	436233
levied	1375	436217
warned	1000	436188
dispensation	1325	436182
evangelical	1525	436050
morris	0	435930
concluding	1250	435915
barbarians	1540	435885
sanctuary	1300	435868
sessions	1350	435821
laden	1585	435790
canons	900	435784
plantations	1400	435775
thirteenth	900	435648
purse	1100	435598
japanese	1580	435595
mi	1520	435127
locke	0	434934
expressive	1350	434929
apple	900	434909
forcibly	1350	434799
devout	1175	434758
pm	0	434699
swiss	1505	434679
stirring	900	434649
paintings	1175	434596
adult	1525	434491
anguish	1175	434435
whigs	1660	434307
palaces	1200	434268
games	1000	434242
deaths	900	434225
copious	1350	434215
wholesome	1150	434179
thames	0	434059
forgiveness	900	434005
conquests	1275	433983
gospels	950	433814
elector	1425	433711
worcester	0	433509
suggests	1520	433500
fide	0	433482
alice	0	433463
amused	1590	433429
pick	1250	433304
herein	1000	433223
oaths	900	433175
chimney	1300	433126
insect	1595	432802
tombs	1225	432662
spirited	1590	432330
fewer	900	432220
observance	1175	432101
pan	900	432051
fragment	1375	431957
hungary	0	431945
northward	0	431741
dwellings	1250	431738
triumphant	1485	431470
pomp	1275	431440
betwixt	950	431429
requirements	1520	431313
reducing	1325	431278
conclusive	1580	431250
conductor	1400	431109
avowed	1300	431061
goddess	1300	430832
desolate	1325	430785
redeemer	1400	430689
spaces	1250	430575
harrison	0	430492
plough	0	430402
dose	1590	430360
stretch	900	430256
potatoes	1545	430128
efficiency	1585	430113
subscription	1400	429817
cc	0	429505
alternative	1580	429273
glowing	1000	429059
overlooked	1325	429016
axe	0	428993
displeasure	1400	428965
recommendation	1400	428762
aimed	1275	428680
cock	900	428663
surplus	1325	428534
convictions	1400	428513
comforts	1175	428318
ordinarily	1525	428317
goethe	0	428183
ripe	900	427825
ap	0	427815
tropical	1520	427758
electors	1425	427626
exclusion	1375	427549
mistakes	1300	427481
stirred	900	427373
tension	1525	427316
lit	0	427225
investigations	1400	427225
doses	1590	427198
survived	1425	427190
lined	1000	426966
arteries	1350	426886
hymn	1000	426823
sarah	0	426648
pool	900	426429
commencing	1250	426298
stepped	900	426240
temptations	1175	426019
deserving	1570	425920
lock	900	425910
ornamented	1730	425827
correspondent	1375	425655
florida	0	425627
fay	1350	425560
minority	1525	425484
odious	1350	425445
extensively	1375	425122
louisiana	0	424938
anthony	0	424925
charcoal	1300	424885
beef	1250	424537
arrange	1325	424526
morgan	0	424493
accomplishment	1425	424093
rifle	1745	423974
fairy	1250	423854
bernard	0	423806
susceptible	1595	423715
located	1645	423312
factory	1550	423274
slip	1250	423205
permanently	1400	423197
sodium	1800	423091
decorated	1720	422888
vel	0	422875
achieved	1275	422728
wagons	1505	422586
astonishing	1520	422538
supposes	1275	422516
thompson	0	422461
sympathies	1560	422308
traders	1575	422232
dante	0	422098
blast	1000	422091
unreasonable	1300	421814
richest	900	421756
constitutions	1350	421682
geology	1680	421532
flowed	900	421385
gazed	1350	421345
payments	1300	421105
sects	1300	421074
eleventh	1000	421054
asiatic	1625	420939
penetrate	1520	420849
youngest	900	420807
identified	1635	420724
expecting	1550	420709
accumulation	1480	420665
literal	1350	420405
kissed	900	420376
impatience	1175	420166
compositions	1350	420045
figs	1175	419896
transported	1590	419854
affording	1050	419781
sympathetic	1635	419729
petitions	1300	419511
bleeding	1175	419470
struggles	1350	419417
merciful	1250	419377
actor	1350	419103
grandson	1580	419094
manager	1580	419080
transportation	1530	418930
hail	1150	418870
appreciated	1645	418853
subjection	1300	418796
indefinite	1520	418687
frightful	1200	418563
diffused	1350	418187
methodist	1585	418140
dined	1250	418133
vicious	1300	418099
gravel	1250	418016
disastrous	1580	418013
besieged	1250	417868
praises	1175	417682
magnet	1400	417543
spake	900	417447
adherents	1350	417279
piston	1695	416935
temperate	1350	416909
weigh	900	416783
virgil	0	416673
astronomy	1175	416637
drowned	1250	416602
letting	900	416528
assuredly	1325	416525
howe	1325	416468
solutions	1325	416425
strangely	1250	416372
flanders	0	416306
novelty	1350	416262
commissioned	1300	416167
domain	1595	416097
harvard	0	416075
cane	1350	416070
reformers	1520	416047
attach	1300	416005
statistics	1780	415967
chances	1250	415865
secrets	1350	415860
costume	1705	415847
posted	1000	415674
sweetness	900	415663
disguise	1275	415619
crosses	1000	415462
males	1300	415441
stake	900	415384
retaining	1350	415285
sounded	1250	414943
ny	0	414633
meridian	1350	414579
cloak	1175	414493
papa	1675	414441
restricted	1525	414411
pack	1175	414314
negligence	1300	414221
token	900	414211
stopping	1000	414190
rewards	1275	414167
advisable	1640	414011
variable	1350	413985
swell	900	413975
invaded	1485	413795
denote	1585	413572
violently	1300	413571
vanished	1275	413535
sandstone	1660	413389
frozen	1000	413247
topic	1560	413086
southward	900	412986
architect	1555	412965
joys	1175	412956
thermometer	1615	412832
enables	1375	412801
throws	1000	412796
emancipation	1625	412744
onward	1350	412722
absurdity	1425	412557
freed	900	412425
hoping	900	412362
ox	900	412353
bees	1000	412310
testator	1275	412195
electrical	1640	412152
quam	0	412131
cafe	1780	412112
accusation	1350	412098
actors	1350	412022
parishes	1250	411912
divorce	1350	411906
pension	1325	411812
sexes	1350	411736
induction	1350	411732
reconcile	1300	411720
sown	900	411676
curved	1565	411532
spontaneous	1650	411505
visions	1250	411315
interruption	1350	411315
buffalo	1535	411314
allows	1250	411310
clad	950	411192
clerks	1000	411047
apprehensions	1350	410943
alternately	1505	410757
push	1250	410685
chalk	900	410438
fence	1300	410281
destination	1350	410247
baker	1000	410041
log	1350	409984
ate	0	409984
contribution	1350	409801
biography	1675	409755
mechanics	1640	409595
notorious	1540	409582
veneration	1400	409579
asserts	1595	409554
insignificant	1620	409409
anecdote	1670	409389
arrow	900	409342
resume	1375	409276
hind	1300	409264
gratify	1350	409176
leaning	1000	409003
aroused	1585	408814
perpetually	1300	408559
nous	1670	408559
link	1375	408539
comment	1350	408463
collector	1375	408458
hamlet	1300	408392
unsuccessful	1610	408386
finer	1250	408327
temperament	1375	408216
pump	1400	408204
cautious	1630	408154
jewels	1250	408136
typical	1605	408122
attentive	1375	407910
secretion	1640	407814
thoughtful	1150	407803
steward	900	407684
recollections	1590	407645
connect	1400	407641
physiology	1555	407555
regretted	1300	407542
los	0	407532
canoe	1545	407421
isaiah	0	407383
encamped	1540	407349
unfit	1535	407325
disorders	1470	407254
reveal	1325	407240
geneva	1700	407237
petersburg	0	407226
massive	1375	407066
diary	1575	407007
indictment	1275	406999
painters	1300	406983
physiological	1600	406937
lancaster	0	406869
tutor	1350	406779
impartial	1585	406710
windsor	0	406665
murmur	1275	406549
supplying	1325	406523
glow	1000	406399
welsh	0	406349
conquer	1200	406195
vide	0	406082
despise	1250	406049
pi	0	405960
lucy	0	405946
mortality	1300	405930
voluntarily	1350	405872
stamped	1150	405857
nitrogen	1785	405833
owen	0	405447
marie	0	405370
discern	1300	405121
persians	1325	405041
corporations	1400	404681
sweep	1250	404589
plunged	1325	404549
polite	1400	404508
violet	1300	404490
unlimited	1400	404455
expiration	1375	404304
residing	0	404152
prohibition	1275	404081
extracted	1375	404050
discussions	1300	404047
informs	1275	404045
xxii	0	403975
natures	1200	403932
corresponds	1520	403925
settling	1400	403880
anna	0	403808
proposals	1645	403700
downward	1150	403694
motor	1580	403597
worlds	900	403457
nitrate	1785	403136
jaw	1325	403085
speculative	1350	402684
rains	900	402683
impose	1475	402673
breeding	1250	402587
sank	1000	402575
contemplate	1585	402435
bounty	1200	402409
corpse	1225	402383
fro	1150	402376
senior	1350	402323
nineteen	1000	402302
blown	1425	402302
pretext	1505	402019
employing	1425	402015
disaster	1585	401941
ford	900	401874
senators	1175	401433
touches	1250	401430
formally	1350	401338
efficacy	1520	401262
intimately	1600	401194
turner	1350	401166
coats	1250	401083
nut	900	401041
volcanic	1765	400991
renew	1325	400921
hia	0	400921
exhibiting	1400	400792
sits	900	400782
warmly	900	400752
reigns	1225	400573
corpus	1225	400561
crystal	1000	400459
fun	1675	400075
arab	1625	399945
disciple	900	399851
presidency	1585	399736
cuts	1175	399671
athenian	1580	399479
personality	1350	399431
improving	1425	399411
im	0	399405
stained	1350	399328
carpenter	1275	399302
gaul	0	399280
confederation	1375	399194
hired	1000	398911
precedent	1350	398864
luck	1400	398859
buckingham	0	398837
impossibility	1350	398687
salisbury	0	398610
validity	1540	398603
quarterly	1400	398495
marriages	1250	398470
gale	1540	398363
fare	1000	398250
dorsal	1535	398136
deaf	900	398133
repent	1250	397954
ahead	1590	397908
abide	1000	397853
compose	1375	397754
instruct	1375	397431
norway	0	397392
chester	0	397282
shipping	1250	397275
delicious	1250	397232
differing	1325	397183
wedding	900	397071
promoting	1350	396964
comrades	1585	396927
markets	1100	396685
lapse	1520	396578
hie	900	396384
sam	0	396329
backwards	1250	396315
pin	1100	396187
dew	900	396099
dame	1175	396070
horrors	1520	396009
searching	1570	396006
glasses	900	395866
barrier	1275	395731
elephant	1250	395482
manuscripts	1590	395470
governing	1250	395430
ar	1400	395319
divines	1275	395278
rushing	1325	395220
indirectly	1350	395210
adversary	1300	395184
brush	1350	395094
suppression	1520	395075
trustee	1640	395026
illegal	1620	395025
resign	1400	394910
compliance	1635	394757
battalion	1580	394684
histories	1350	394628
weighing	900	394592
bloom	1150	394539
psalms	900	394478
cheerfully	1400	394286
cork	1275	394218
trip	1350	393813
nominated	1475	393745
moist	1325	393742
unquestionably	1590	393709
isles	1250	393699
timid	1540	393556
residue	1300	393534
sue	1150	393511
array	1250	393449
heretics	1300	393391
fashioned	1250	393368
depending	1375	393361
